0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/dwr/interface/MenuAction.js HTTP/1.1" 200 506
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/dwr/interface/ComboxAction.js HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/CmpTplDwrAction.getGridDict.dwr HTTP/1.1" 200 630
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/TreePanelAction.loadData.dwr HTTP/1.1" 200 11332
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/TreePanelAction.loadData.dwr HTTP/1.1" 200 11340
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/modules/flow/common/plugins/event/FsTlmsTaskListEvent.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/TreePanelAction.loadData.dwr HTTP/1.1" 200 11408
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridMeta.dwr HTTP/1.1" 200 4171
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/form/date-trigger.gif HTTP/1.1" 200 1603
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/sizer/se-handle.gif HTTP/1.1" 200 853
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/resources/icons/accept.png HTTP/1.1" 200 781
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/resources/icons/door_in.png HTTP/1.1" 200 693
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridPageInfo.dwr HTTP/1.1" 200 217
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/grid/page-last.gif HTTP/1.1" 200 923
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/grid/page-next.gif HTTP/1.1" 200 875
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridData.dwr HTTP/1.1" 200 25396
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:14 +0800] "GET /fs.tlms/core/resources/icons/award_star_gold_2.png HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/modules/flow/plan/common/autoCreate.jsp?code=fs.tlms.planadd&sheetType=T_ATTEMP_PLAN_ACCESS&_version=1502876956374&_version=1502876956374 HTTP/1.1" 200 5407
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/util.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/engine.js HTTP/1.1" 200 47302
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/interface/AuthorityDwrAction.js HTTP/1.1" 200 758
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "POST /fs.tlms/dwr/call/plaincall/AuthorityDwrAction.getFuncAuth.dwr HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/modules/flow/plan/common/autoCreate.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/interface/FlowDwrAction.js HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/interface/BaseSheetDwrAction.js HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "POST /fs.tlms/dwr/call/plaincall/FlowDwrAction.getFlowDict.dwr HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "POST /fs.tlms/dwr/call/plaincall/BaseSheetDwrAction.createSheet.dwr HTTP/1.1" 200 5255
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/FlowAction/form.do?taskId=T_ACT_TASK-666628634fee36c444ccae231045b86ee363 HTTP/1.1" 200 6985
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:16 +0800] "GET /fs.tlms/dwr/interface/AuthorityDwrAction.js HTTP/1.1" 200 758
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/AuthorityDwrAction.getFuncAuth.dwr HTTP/1.1" 200 121
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/planadd/create/create.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/plan/plugins/form/AttempPlanInfoPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/planadd/plugins/form/PlanAddSelectAuditForm.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/MenuAction.js HTTP/1.1" 200 506
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/plan/common/task/FsTlmsPlanTaskPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/planadd/plugins/tbar/PlanAddCreateTbar.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/plan/plugins/event/AttempPlanInfoEvent.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/utils/FsTlmsFlowHelper.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/task/FsTlmsCommonTaskPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/plan/common/sheet/FsTlmsPlanSheetPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/flow/common/cmp/RoleSelector.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/sheet/FsTlmsCommonSheetPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/plan/common/sheet/FsTlmsPlanSheetInfo.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/cmp/FsTlmsRadioRoleSelector.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/PlanAddDwrAction.js HTTP/1.1" 200 1195
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/elt/ExcelImport.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/mt/form/MtXmlFormPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/flow/common/task/CommonTaskPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/ProcessDwrAction.js HTTP/1.1" 200 2879
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/cmp/FsTlmsTaskLogPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/cmp/FsTlmsFilePanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/modules/flow/common/sheet/FsTlmsCommonSheetInfo.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/FormDwrAction.js HTTP/1.1" 200 865
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/CmpTplDwrAction.js HTTP/1.1" 200 1701
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/ux/fileuploadfield/FileUploadField.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/TreePanelAction.js HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/FlowDwrAction.js HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/BaseSheetDwrAction.js HTTP/1.1" 200 1210
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/EltDwrAction.js HTTP/1.1" 200 404
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/flow/common/cmp/TaskLogPanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/flow/common/cmp/FilePanel.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/FsTlmsFlowFileDwrAction.js HTTP/1.1" 200 457
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/GridViewAction.js HTTP/1.1" 200 1605
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/MtDwrAction.js HTTP/1.1" 200 1188
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/cmp_ext/flow/utils/FlowHelper.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/ExportDwrAction.js HTTP/1.1" 200 891
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/FlowFileDwrAction.js HTTP/1.1" 200 733
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/ComboxAction.js HTTP/1.1" 200 412
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/FlowDwrAction.getFlowDict.dwr HTTP/1.1" 200 332
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/tabs/tab-strip-bg.gif HTTP/1.1" 200 835
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/tabs/tabs-sprite.gif HTTP/1.1" 200 2120
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/cross.png HTTP/1.1" 200 655
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/disk.png HTTP/1.1" 200 620
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/ComboxAction.getComboxData.dwr HTTP/1.1" 200 485
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/FlowAction/processChart.do?&sheetId=T_ACT_SHEET-6666f8933cdec4e6494ba8c9a1f4890f9254&taskId=T_ACT_TASK-666628634fee36c444ccae231045b86ee363&procDefId=fs.tlms.planadd HTTP/1.1" 200 4606
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/ComboxAction.getComboxData.dwr HTTP/1.1" 200 1361
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/form/clear-trigger.gif HTTP/1.1" 200 1988
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/form/trigger.gif HTTP/1.1" 200 1816
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridMeta.dwr HTTP/1.1" 200 11302
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/image_add.png HTTP/1.1" 200 653
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridMeta.dwr HTTP/1.1" 200 2046
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/page_white_get.png HTTP/1.1" 200 516
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/page_white_delete.png HTTP/1.1" 200 536
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/resources/icons/page_white_put.png HTTP/1.1" 200 523
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/core/jslib/ext/resources/images/default/form/search-trigger.gif HTTP/1.1" 200 2182
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/TreePanelAction.loadData.dwr HTTP/1.1" 200 119
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms/dwr/interface/FlowDwrAction.js HTTP/1.1" 200 930
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/GridViewAction.getGridData.dwr HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "POST /fs.tlms/dwr/call/plaincall/FlowDwrAction.getChartData.dwr HTTP/1.1" 200 11079
0:0:0:0:0:0:0:1 - - [16/Aug/2017:17:49:17 +0800] "GET /fs.tlms//modules/flow/planadd/chart/fs.tlms.planadd.png HTTP/1.1" 304 -
